7.369722,Cameroon,12.354722,6.921429,38.11857,4.281429,42.92714,43.68429,2010
7.369722,Cameroon,12.354722,15.27429,9.305714,1.115714,40.96571,40.82143,2010
7.369722,Cameroon,12.354722,2.984286,31.65286,3.358571,52.81286,53.08714,2010
7.369722,Cameroon,12.354722,1.592857,11.45,4.745714,78.81571,52.14857,2010
7.369722,Cameroon,12.354722,1.98,12.7,2.75,75.06,53.51,2011
7.369722,Cameroon,12.354722,55.51,3.57,0.3,11.76,44.86,2011
7.369722,Cameroon,12.354722,1.81,17.43,0.84,60.68,56.13,2011
7.369722,Cameroon,12.354722,2.25,15.63,1.46,56.91,42.19,2011
7.369722,Cameroon,12.354722,6.26,37.8,4.43,44.82,43.06,2011
7.369722,Cameroon,12.354722,15.3,9.29,1.22,42.04,40.38,2011
7.369722,Cameroon,12.354722,2.84,30.9,3.2,53.78,54.87,2011
7.369722,Cameroon,12.354722,1.64,11.11,5.01,79.51,52.08,2011
7.369722,Cameroon,12.354722,1.954286,12.68571,3.491429,75.77571,50.95,2012
7.369722,Cameroon,12.354722,55.39286,3.841429,0.36,12.70714,42.44286,2012
7.369722,Cameroon,12.354722,2.455714,16.37,1.735714,57.71857,41.37714,2012
7.369722,Cameroon,12.354722,6.568571,36.56429,4.96,46.21857,41.14857,2012
7.369722,Cameroon,12.354722,14.92714,9.865714,1.5,42.65571,40.83,2012
7.369722,Cameroon,12.354722,2.561429,28.44714,5.008571,57.98143,50.59143,2012
7.369722,Cameroon,12.354722,1.928571,12.67143,4.232857,76.49143,48.39,2013
7.369722,Cameroon,12.354722,55.27571,4.112857,0.42,13.65429,40.02571,2013
7.369722,Cameroon,12.354722,2.661429,17.11,2.011429,58.52714,40.56429,2013
7.369722,Cameroon,12.354722,6.877143,35.32857,5.49,47.61714,39.23714,2013
7.369722,Cameroon,12.354722,14.55429,10.44143,1.78,43.27143,41.28,2013
7.369722,Cameroon,12.354722,2.282857,25.99429,6.817143,62.18286,46.31286,2013
7.369722,Cameroon,12.354722,1.902857,12.65714,4.974286,77.20714,45.83,2014
7.369722,Cameroon,12.354722,55.15857,4.384286,0.48,14.60143,37.60857,2014
7.369722,Cameroon,12.354722,2.867143,17.85,2.287143,59.33571,39.75143,2014
7.369722,Cameroon,12.354722,7.185714,34.09286,6.02,49.01571,37.32571,2014
7.369722,Cameroon,12.354722,14.18143,11.01714,2.06,43.88714,41.73,2014
7.369722,Cameroon,12.354722,2.004286,23.54143,8.625714,66.38429,42.03429,2014
7.369722,Cameroon,12.354722,1.877143,12.64286,5.715714,77.92286,43.27,2015
7.369722,Cameroon,12.354722,55.04143,4.655714,0.54,15.54857,35.19143,2015
7.369722,Cameroon,12.354722,3.072857,18.59,2.562857,60.14429,38.93857,2015
7.369722,Cameroon,12.354722,7.494286,32.85714,6.55,50.41429,35.41429,2015
7.369722,Cameroon,12.354722,13.80857,11.59286,2.34,44.50286,42.18,2015
7.369722,Cameroon,12.354722,1.725714,21.08857,10.43429,70.58571,37.75571,2015
7.369722,Cameroon,12.354722,1.851429,12.62857,6.457143,78.63857,40.71,2016
7.369722,Cameroon,12.354722,54.92429,4.927143,0.6,16.49571,32.77429,2016
7.369722,Cameroon,12.354722,3.278571,19.33,2.838571,60.95286,38.12571,2016
7.369722,Cameroon,12.354722,7.802857,31.62143,7.08,51.81286,33.50286,2016
7.369722,Cameroon,12.354722,13.43571,12.16857,2.62,45.11857,42.63,2016
7.369722,Cameroon,12.354722,1.447143,18.63571,12.24286,74.78714,33.47714,2016
7.369722,Cameroon,12.354722,1.825714,12.61429,7.198571,79.35429,38.15,2017
