country_name,DV_phys_or_sex_partner_p,DM_age_mean,DM_age_marr_mean,ED_educ_years_mean,FF_TFR,class,latitude,longitude,GDP
Tajikistan,20.432,29.926,19.724,10.718,3.4522,2,,,
Tajikistan,19.368,28.648,19.744,9.454,3.9954,2,,,
Tajikistan,34.53,29.014,20.004,9.68,4.112,2,,,
Zambia,35.348,28.062,18.228,7.192,5.1986,1,-13.133897,27.849332,16989316730.0
Zambia,48.472,28.168,19.35,8.706,3.6386,2,-13.133897,27.849332,16989316730.0
Zambia,43.804,28.526,17.542,5.43,5.793,1,-13.133897,27.849332,16989316730.0
Zambia,48.856,28.666,17.986,5.748,6.1588,1,-13.133897,27.849332,16989316730.0
Zambia,32.144,28.228,19.23,8.61,3.5418,2,-13.133897,27.849332,16989316730.0
Zambia,28.848,27.69,18.718,6.8,5.4522,0,-13.133897,27.849332,16989316730.0
Zambia,45.274,28.504,18.318,7.382,5.7912,1,-13.133897,27.849332,16989316730.0
Zambia,40.108,28.742,19.956,6.028,5.462,1,-13.133897,27.849332,16989316730.0
Pakistan,17.31,21.68,20.05,3.52,3.397,0,30.375321,69.345116,205849939805.7273
Pakistan,9.93,21.67,18.97,2.7,3.633,0,30.375321,69.345116,205849939805.7273
Pakistan,26.45,21.3,18.43,2.02,3.962,0,30.375321,69.345116,205849939805.7273
Pakistan,26.4,20.07,18.65,0.85,4.0,0,30.375321,69.345116,205849939805.7273
Senegal,20.98,28.89,20.91,5.89,3.496,0,14.497401,-14.452362,16128739772.09091
Senegal,16.86,28.08,18.43,2.58,5.493,0,14.497401,-14.452362,16128739772.09091
Senegal,19.9,27.93,17.84,3.09,5.263,0,14.497401,-14.452362,16128739772.09091
Senegal,31.19,27.64,18.16,3.84,5.376,1,14.497401,-14.452362,16128739772.09091
Benin,24.22,28.42,18.41,2.29,6.791,1,9.30769,2.315834,9943231901.318182
Benin,21.44,29.06,19.98,4.94,4.623,0,9.30769,2.315834,9943231901.318182
Benin,26.07,27.77,17.43,1.8,6.192,1,9.30769,2.315834,9943231901.318182
Benin,21.77,28.52,19.32,3.12,5.82,0,9.30769,2.315834,9943231901.318182
Benin,21.06,29.23,19.51,3.28,5.354,0,9.30769,2.315834,9943231901.318182
Benin,18.71,28.12,18.66,3.22,5.521,0,9.30769,2.315834,9943231901.318182
Jordan,13.03,21.34,21.34,7.18,2.465,0,,,
Jordan,8.27,20.25,20.81,6.57,3.381,0,,,
Jordan,6.92,20.91,21.97,7.0,2.552,0,,,
Philippines,15.86,29.68,21.14,11.12,2.633,2,12.879721,121.774017,222570063385.95456
Philippines,11.81,30.13,20.87,10.64,3.075,2,12.879721,121.774017,222570063385.95456
Philippines,7.44,30.43,21.24,10.97,2.446,2,12.879721,121.774017,222570063385.95456
Philippines,7.48,30.06,21.99,12.22,1.924,2,12.879721,121.774017,222570063385.95456
Philippines,23.21,29.57,21.13,10.42,3.186,2,12.879721,121.774017,222570063385.95456
Philippines,9.78,30.7,21.58,11.48,2.574,2,12.879721,121.774017,222570063385.95456
Philippines,13.34,30.25,20.83,10.21,2.891,2,12.879721,121.774017,222570063385.95456
Philippines,19.92,29.57,20.52,10.59,3.115,2,12.879721,121.774017,222570063385.95456
Philippines,13.61,30.24,21.49,10.52,3.023,2,12.879721,121.774017,222570063385.95456
Philippines,14.73,30.07,21.51,10.54,2.517,2,12.879721,121.774017,222570063385.95456
Philippines,17.4,30.45,20.75,9.88,3.622,2,12.879721,121.774017,222570063385.95456
Philippines,12.79,30.32,20.34,9.8,3.392,2,12.879721,121.774017,222570063385.95456
Philippines,10.1,30.0,20.89,10.54,3.11,2,12.879721,121.774017,222570063385.95456
Philippines,13.97,30.7,21.02,10.36,2.66,2,12.879721,121.774017,222570063385.95456
Philippines,7.87,28.91,22.11,11.95,2.545,2,12.879721,121.774017,222570063385.95456
Philippines,23.68,30.0,20.87,10.5,3.022,2,12.879721,121.774017,222570063385.95456
Philippines,3.06,28.86,19.76,8.49,3.062,0,12.879721,121.774017,222570063385.95456
Tajikistan,11.43,29.93,20.45,11.17,2.736,2,,,
Tajikistan,20.67,32.05,22.55,12.01,3.481,2,,,
Tajikistan,19.27,30.13,19.7,10.81,3.487,2,,,
Tajikistan,21.31,28.67,19.75,9.5,4.024,2,,,
Tajikistan,37.34,29.12,20.05,9.82,4.09,2,,,
Cameroon,38.15,28.70429,20.93429,9.768571,3.222714,2,7.369722,12.354722,27955394903.81818
Cameroon,30.35714,27.85286,16.86286,2.778571,5.916429,1,7.369722,12.354722,27955394903.81818
Cameroon,37.31286,27.66714,19.13143,8.174286,5.617,1,7.369722,12.354722,27955394903.81818
Cameroon,31.59143,28.40429,19.52286,8.052857,4.852571,0,7.369722,12.354722,27955394903.81818
Cameroon,43.08,26.78429,17.96714,6.354286,5.164286,1,7.369722,12.354722,27955394903.81818
Cameroon,29.19857,27.75143,21.52286,10.23714,2.797143,2,7.369722,12.354722,27955394903.81818
Mali,41.99667,28.28167,16.14167,1.638333,6.606833,1,,,
Mali,46.64,28.83333,17.06333,2.45,5.848167,1,,,
Mali,33.16833,28.43333,17.16,1.798333,6.877667,1,,,
Mali,47.47,29.035,17.82833,1.621667,6.357,1,,,
Mali,15.49417,29.69667,18.195,1.390833,7.162417,1,,,
Mali,13.9,27.70917,16.8925,1.395833,7.132333,1,,,
Mali,20.8875,28.67333,17.97917,1.5725,6.340417,1,,,
Mali,38.79833,27.28833,19.02,5.201667,4.839167,1,,,
Nigeria,28.776,28.534,18.56,6.652,5.0786,0,9.081999,8.675277,325487278802.4091
Nigeria,27.444,28.014,16.516,3.702,6.1062,1,9.081999,8.675277,325487278802.4091
Nigeria,9.242,28.29,15.852,3.24,6.6172,1,9.081999,8.675277,325487278802.4091
Nigeria,27.976,30.234,21.766,10.058,4.7158,2,9.081999,8.675277,325487278802.4091
Nigeria,32.706,29.794,20.84,10.122,4.0754,2,9.081999,8.675277,325487278802.4091
Nigeria,15.008,30.15,21.68,10.172,3.9956,2,9.081999,8.675277,325487278802.4091
Sierra Leone,39.10333,29.21,18.01333,3.623333,4.917,1,8.460555,-11.779889,2891160717.918182
Sierra Leone,57.33,28.71667,18.37,3.28,4.703667,1,8.460555,-11.779889,2891160717.918182
Sierra Leone,40.65667,29.08333,18.63333,3.503333,5.102333,1,8.460555,-11.779889,2891160717.918182
Sierra Leone,54.38,27.47,19.59,7.073333,3.034333,2,8.460555,-11.779889,2891160717.918182
Zambia,33.584,28.006,18.294,7.316,4.9758,1,-13.133897,27.849332,16989316730.0
Zambia,48.356,28.234,19.56,8.748,3.5298,2,-13.133897,27.849332,16989316730.0
Zambia,44.342,28.488,17.606,5.44,5.669,1,-13.133897,27.849332,16989316730.0
Zambia,48.128,28.448,18.008,5.824,6.0624,1,-13.133897,27.849332,16989316730.0
Zambia,31.252,28.334,19.35,8.69,3.4964,2,-13.133897,27.849332,16989316730.0
Zambia,26.364,27.53,18.914,6.94,5.1986,0,-13.133897,27.849332,16989316730.0
Zambia,44.852,28.532,18.344,7.456,5.6476,1,-13.133897,27.849332,16989316730.0
Zambia,38.874,28.686,20.018,6.084,5.417,1,-13.133897,27.849332,16989316730.0
Zambia,31.82,27.95,18.36,7.44,4.753,1,-13.133897,27.849332,16989316730.0
Zambia,48.24,28.3,19.77,8.79,3.421,2,-13.133897,27.849332,16989316730.0
Zambia,44.88,28.45,17.67,5.45,5.545,1,-13.133897,27.849332,16989316730.0
Zambia,47.4,28.23,18.03,5.9,5.966,1,-13.133897,27.849332,16989316730.0
Zambia,30.36,28.44,19.47,8.77,3.451,2,-13.133897,27.849332,16989316730.0
Zambia,23.88,27.37,19.11,7.08,4.945,0,-13.133897,27.849332,16989316730.0
Zambia,44.43,28.56,18.37,7.53,5.504,1,-13.133897,27.849332,16989316730.0
Zambia,37.64,28.63,20.08,6.14,5.372,1,-13.133897,27.849332,16989316730.0
Senegal,17.38,28.9,21.29,6.31,3.155,2,14.497401,-14.452362,16128739772.09091
Senegal,15.68,28.5,18.48,2.49,5.342,0,14.497401,-14.452362,16128739772.09091
Senegal,19.53,28.29,18.37,3.31,4.918,0,14.497401,-14.452362,16128739772.09091
Senegal,27.6,27.23,18.36,4.35,4.941,0,14.497401,-14.452362,16128739772.09091
Mali,44.49,28.28,15.97,1.72,6.725,1,,,
Mali,49.45,28.87,16.98,2.59,5.827,1,,,
Mali,29.9,28.34,17.18,1.85,6.93,1,,,
Mali,50.51,29.03,17.85,1.71,6.404,1,,,
Mali,15.71,29.7,18.32,1.45,7.239,1,,,
Mali,14.71,27.59,16.87,1.44,7.258,1,,,
Mali,22.24,28.72,18.14,1.58,6.391,1,,,
Mali,40.33,27.32,19.14,5.27,4.78,1,,,
Nigeria,30.82,28.65,18.6,6.73,5.029,1,9.081999,8.675277,325487278802.4091
Nigeria,29.06,27.93,16.57,3.84,6.057,1,9.081999,8.675277,325487278802.4091
Nigeria,10.04,28.2,15.97,3.38,6.602,1,9.081999,8.675277,325487278802.4091
Nigeria,30.02,30.47,22.01,10.16,4.718,2,9.081999,8.675277,325487278802.4091
Nigeria,33.86,30.06,21.03,10.28,4.026,2,9.081999,8.675277,325487278802.4091
Nigeria,13.68,30.23,21.87,10.29,3.857,2,9.081999,8.675277,325487278802.4091
Cameroon,35.59,28.81,21.07,9.93,3.169,2,7.369722,12.354722,27955394903.81818
Cameroon,27.94,27.84,17.01,2.87,5.827,1,7.369722,12.354722,27955394903.81818
Cameroon,36.5,27.64,19.25,8.3,5.546,1,7.369722,12.354722,27955394903.81818
Cameroon,29.68,28.46,19.69,8.18,4.923,0,7.369722,12.354722,27955394903.81818
Cameroon,43.53,26.71,18.06,6.49,5.13,1,7.369722,12.354722,27955394903.81818
Cameroon,24.92,27.64,21.91,10.61,2.594,2,7.369722,12.354722,27955394903.81818
Sierra Leone,38.93167,29.25,18.15667,3.806667,4.783,1,8.460555,-11.779889,2891160717.918182
Sierra Leone,58.63,28.76833,18.605,3.42,4.581833,1,8.460555,-11.779889,2891160717.918182
Sierra Leone,40.81833,29.19667,18.89167,3.691667,5.036167,1,8.460555,-11.779889,2891160717.918182
Sierra Leone,56.945,27.515,19.695,7.156667,2.982667,2,8.460555,-11.779889,2891160717.918182
Senegal,13.36,28.99,20.88,5.77,3.994,0,14.497401,-14.452362,16128739772.09091
Senegal,11.62,28.01,18.53,2.87,5.303,0,14.497401,-14.452362,16128739772.09091
Senegal,11.8,27.92,18.18,3.06,4.855,0,14.497401,-14.452362,16128739772.09091
Senegal,21.19,27.52,18.29,4.35,5.318,0,14.497401,-14.452362,16128739772.09091
Sierra Leone,38.76,29.29,18.3,3.99,4.649,1,8.460555,-11.779889,2891160717.918182
Sierra Leone,59.93,28.82,18.84,3.56,4.46,1,8.460555,-11.779889,2891160717.918182
Sierra Leone,40.98,29.31,19.15,3.88,4.97,1,8.460555,-11.779889,2891160717.918182
Sierra Leone,59.51,27.56,19.8,7.24,2.931,2,8.460555,-11.779889,2891160717.918182
